Filename,Sentences +2/-2
115077060_1.txt,In addition to heading the Philippines largest cigarette company he is president of the new glass concern.Design equipping and initial operation of the new plant has been carried out by the Arthur W. Schmid Company a leading glass engineering concern of Pittsburgh.Mr. Schmid described the plant as being the most fully automated plant of its kind in the Far East and possibly in the world.Equipment includes three Fourcault glass making machines and electronic systems providing automatic weighing and mixing of raw materials before they are fed into a giant 130 foot furnace.Drawing and precision cutting of glass is done through automatic controls.
113586014_1.txt,It has revolutionized the process of making large fuselage parts for new highspeed jet planes and has made it possible to meet the terrific structural design demands of some of America s latest military aircraft.Designed by Loewy Hydro press of New York and now at work in the Wyman Gordon plant at North Grafton Mass. it is eleven stories high six underground weighs 10 750 tons and can exert a pressure of 106 million pounds. This triumph of automation is operated by one man. Its function is to press heated aluminum billets into structural parts that formerly took thousands of man hours more metal and many parts to build.The result is a lighter but much stronger frame.
112497536_1.txt,All this is being done at the coated products division plant of the Carborundum Company in Niagara Falls N. Y. and technicians as a result are able in a continuous process set up to control thickness and density of adhesive abrasive and adhesive coating at levels of accuracy never before achieved.Details of the method were disclosed by representatives of the company here last week.While the use of beta ray Controls to assure uniform thickness of material is not new the integration of such controls with automation is believed to represent a significant advance of interest for i similar industrial applications.Automation has made marked advances in the last year or two helped along by increasing labor costs and a .possibility always on hand that the pool of available manpower may diminish under the impact of unsettled world affairs.Specifications Are Exact The coated abrasive industry which has an annual volume estimated at 90 000 000 turns out its products for thousands of uses in nearly every manufacturing activ ity.
113627852_1.txt,EXPERTS LAUD SOVIET S INDUSTRY Found Automation Practice and Management Aides of a High Caliber I By DAMON STETSON Special to The New York Times.DETROIT Dec. 31 Dr.Albert C. Hall automation expert expressed the opinion today that Soviet engineers were keeping up with those in the United States on the theory of automation but were somewhat behind in their practical application.Dr. Hall who returned last week from a sixteen day visit to the Soviet Union hastened to add that he felt the Russians were fully capable of catching up with automatic manufacturing procedures now used in this country.He singled but for special praise the caliber of engineers and management officials he met at the plants he visited in Moscow Gorki Stalingrad and Leningrad.
113268101_1.txt,AUTOMATION CALLED A PRODUCER OF JOBS Special to The New York Times. DETROIT Jan. 11 Greater use of automation in industry is expected to produce new and better jobs rather than unemployment.Two speakers said today at the annual meeting here of the Society of Automotive Engineers that automation held the promise of greater output bigger profits and better products.Automation was defined during today s discussion as the process by which a part is automatically carried through a series of manufacturing operations either in one complex machine or through a series of machines.This process and its effect on employment are likely to come in for more discussion here in the next few months.
114673465_1.txt,DEXTEROUS ROBOT DOES MANY TASKS Device Is Aimed at Relieving Drudgery of Labor in Small or Big Plants Special to The New York Times.WASHINGTON Sept. 7 A new concept in automatic machinery designed to eliminate the dull repetitive tasks of employes in small as well as large plants was announced today by John L Snyder Jr. chairman and president of United States Industries Inc. Mr. Snyder chose Labor Day to make the announcement he said because of the potentialities of the device as a means of eliminating much drudgery from labor.The machine called TransfeRobot is a mechanical version of an arm with a many fingered hand.It performs many tasks involved in handling and as sembling parts and operating machines.
113309184_1.txt,In defining skilled workers j Mr. Lubin emphasized that he.did not mean semi skilled and not skilled at one particular job but fully trained adaptable journeymen. Time is on our side in training such workers he observed.Automation cannot come overnight.he explained.and unemployment on a national or area basis need not result from industrial progress.
115214276_1.txt,WITHIN We have heard a lot about automation.Do you think the day is coming when auto pilots will make completely automatic take offs and landings with the pilots just sitting there arms folded to watch the instruments and take over if something goes wrong CAPTAIN SPENCER I think that there is room for a lot more automation.However I do not feel that the day will ever come when we will completely eliminate the human pilot.SENATOR MONRONEY I don t want to fly in a plane that is completely automated.
113389549_1.txt,WASHINGTON Oct. 18 Beware of a labor shortage rather than an army of unemployed in the years ahead a manufacturer told Congress today.Don G. Mitchell president and chairman of Sylvania Electric Products Inc. said that if Walter P. Reuther expected a thirty two hour week by 1965 we better get on the ball and increase our automation. Mr. Mitchell testified before a subcommittee of the Joint Committee on the Economic Report which is studying the impact of automation.Mr. Reuther president of the Congress of Industrial Organizations testified yesterday that a four day week in ten years was one of the cushions needed to reduce the effect of automation on the economy.Automation is the control of manufacturing processes by machines.
113279967_1.txt,WASHINGTON Oct. 27 A Government scientist told Congress today that this country s economic health and expansion depended on mechanization of all kinds.Dr. Allen V. Astin director of the National Bureau of Standards testified before a subcommittee of the Joint Committee on the Economic report which is studying the impact of automation.Dr. Astin said that automation was simply part of the broad area of mechanization.In automation machines control machines in the manufacturing or data processing operation.He said that although economics was not his field he understood that the nature of our economic system is such that it must expand in order to remain vigorous and healthy. In an era when the opportunities for geographic expansion are almost nil the only practicable means of expanding our economic system is through the development of new products or through the development of techniques for producing products more efficiently.
113279967_1.txt,Dr. Allen V. Astin director of the National Bureau of Standards testified before a subcommittee of the Joint Committee on the Economic report which is studying the impact of automation.Dr. Astin said that automation was simply part of the broad area of mechanization.In automation machines control machines in the manufacturing or data processing operation.He said that although economics was not his field he understood that the nature of our economic system is such that it must expand in order to remain vigorous and healthy. In an era when the opportunities for geographic expansion are almost nil the only practicable means of expanding our economic system is through the development of new products or through the development of techniques for producing products more efficiently.Beth of these depend on scientific and technological effort involving continuing emphasis on mechanization in all of its phases.
113399182_1.txt,Dr. Buckingham s definition was four paragraphs long.Dr. Buckingham said mechanization increased wealth and reduced drudgery in the long I run but in the short run it might cause hardships to workers whose skills were rendered obsolete diluted by a further specialization or whose jobs were abolished altogether.Mr. Diebold said a key to the economic impact of automation was the rate of speed at which it occurred.If the changes of the last fifty years had been compressed into a few years there would have been chaos he said and if automation spread widely overnight it would be bad. I don t think that s going to happen he said.
113399182_1.txt,It is on the employment of labor that automation has its greatest impact.Dr. Buckingham said.He cited a recent dissertation by David G. Osborn at the University of Chicago showing that in twelve cases of automation ranging from chocolate refining to railroad traffic control the reduction in employe requirements ranged from 13 per cent to 92 per cent with an average reduction in employment of 63.4 per cent.Mr. Diebold declared those figures were not typical. He said it was a limited study and the results could not be applied across the board. i Both agreed that automation would provide increased leisure time.Dr. Buckingham said that the entertainment industry was bound to expand but he did not know how that would happen.
113308626_1.txt,He added They have not yet come to full production but as they do we see incipient unemployment appearing Since that along with shght credit tightening will tend in some degree to restrict the market appetite it seems likely that next year will see a still further enlarged output somewhat out of balance with this reduced demand. Dr. Bush president of the Carnegie Institution of Washington said that extreme forms of automation adopted by large concerns had healthy implications for small businesses.The extreme forms of automation he noted are so costly that they are practical only when a given product or a given design is going to be made in large quantities and for a very considerable period..This decreases the flexibility of the concern that adopts these extreme forms he added and makes it possible for the smaller businesses to get closer to customers and their needs and prosper by reason of their inherent flexibility.
113948940_1.txt,BERLIN ...Jan 14 Ambassador James B. Conant dropping his political position for a technical talk here tonight as a scientist produced a strong argument for a West German link in the proposed European common market.Dr. Conant former president of Harvard University spoke at the Technical University.He dealt with automation and atomic energy.Both topics figure prominently in glowing visions about the Communist future that appear in the East Berlin press.Behind notions about the wonders f automation lies the heed for energy he said.
113423086_1.txt,At a business men s meeting in New York recently.Dr. Cuthbert C. Hurd director of electronic processing machines at International Business Machines Corporation said the completely automated factory was nowpossible.Not long ago automatic assembly line machines needed human attention to produce ef ficently but new electronic devices now automatically detect and replace worn parts and correct mistakes control production and coordinate intricate machinery in less time than it takes a worker to see a red light and push a button.Items on Production List The Waynesboro facility will turn out such products as the punched card control for automatic operation of machine tools electronic motor controls and thumb size relays for aircraft electrical systems.All of these are vital components of high speed production lines.
112876161_1.txt,He made the prediction that twenty years would see the development of a nuclear power industry in this country making significant contributions to ourj economy and materially raising the standard of living.Dr. E. W. Engstrom executive vice president of the Radio Corporation of America Laboratories reviewed the impact of television upon the national economy and predicted that 10 000 000 color television receivers would be in use in American homes five years from now.Dr. Mervin J. Kelly president of Bell Telephone Laboratories forecast that automation the application of electronics to control manufacturing processes and solve a variety of business problems would be the most significant technologic contribution to decreasing man s burden in more than a century. The conference was held on the campus of Rutgers University under the auspices of the Rutgers School of Business Administration and the Sales Executive Club of Northern New Jersey.Reproduced with permission of the copyright owner.Further reproduction prohibited without permission.
113308626_1.txt,WASHINGTON Oct. 28 A prominent economist told Congress today that the economy was at a critical stage.Dr. Edwin G. Nourse former chairman of the President s Council of Economic Advisers cited slowly rising prices incipient unemployment and a tendency of production to outrun demand. Dr. Nourse and Dr. Vannevar Bush were the final witnesses in the study of automation conducted by a subcommittee of the Joint Committee on the Economic Report.Automation is an advanced form of labor saving technology.Representative Wright Patman Democrat of Texas subcommittee chairman said that he was cheered by the data brought out in the nine days of hearings.
113540512_1.txt,Named the Flower and Cook Observatory at combines the functions of the university s old Flower Observatory at Highland Park and its Cook Observatory at Wynnewood.Dr. F. Bradshaw Wood director of the observatory said the dedication would be attended by more than a score of American and European astronomers as well as prominent scientists and university officials.The program will include the first formal demonstration of the Newton Lacy Pierce memorial photometer a device that brings a high degree of automation to the ancient science of star gazing.The Pierce photometer started by Professor Pierce at Princeton University before his death in 1950 and completed at the University of Pennsylvania embodies two advanced practices in electronic observation.It measures star brightness by the pulse countiqg technique counting the groups of electrons given off by a photocell struck by starlight thereby feeding data in digital terms into a machine that automatically prints the findings.
114844100_1.txt,In the light of these advances.Dr. Galloway said the United States Britain and other Western countries can o.ily meet the etruienge whicn Russia s tremendously vital industries now present by providing every assistance and every incentive to their own industries to raise productivity by the continuous improvement of production techniques and equipment. In the widest context he continued this will demand an extensive reappraisal of the present situation by governments scientists engineers workers and workers representatives. Automation Cited Dr. Galloway paid warm tributes not only to the extensive use of automation which is possible because of the labor shortage but also to Soviet reliance on production research centers.He cited the First State BallBearing Plant in Moscow as an example of modem industrial engineering.One separate factory of the establishment almost fully automatic produces 2 000 000 ball bearings a year with twelve production workers and eighteen maintenance engineers.
114890889_1.txt,Harry C. McClure vice presi J dent of the Union Carbide Cor 1 poration said that synthetics had made great inroads into the dye industry drugs and medicine soaps detergents and rub i ber. Dr. Glenn A. Nesty vice president of the Allied Chemical Corporation emphasized that She major portion of a research Chemist s time was owed to the Company.He agreed however gthat there should be freedom for creative activity. 8 Mr. McClure denied that automation creates unemployment.rHe also said that peaceful uses of atomic energy were somewhat i hampered by the problem of Waste chemicals.i Another question about whyj gutomobile tires useful for 100 flOO miles were not being mark 1 feted brought the reply that nobody wants a tire to last hat long since other car parts would not last that long.
113308626_1.txt,Dr. Edwin G. Nourse former chairman of the President s Council of Economic Advisers cited slowly rising prices incipient unemployment and a tendency of production to outrun demand. Dr. Nourse and Dr. Vannevar Bush were the final witnesses in the study of automation conducted by a subcommittee of the Joint Committee on the Economic Report.Automation is an advanced form of labor saving technology.Representative Wright Patman Democrat of Texas subcommittee chairman said that he was cheered by the data brought out in the nine days of hearings.Cut in Drudgery Noted The hearings he said had shown first that automation is making it safer for working people and second is removing the drudgery.
112961259_1.txt,But he declared that the for some higher skills actually will be increased by automation that may need as far ahead as man can now see.Dr. Rader speaks with some authority.General Electric is in the forefront among factory automation machinery makers.Wanted Dollars for Turnpikes Toll turnpike financing is keeping the market humming.Final pricing will take place today on the new 233 000 000 issue of Pennsylvania revenue bonds.
113822849_1.txt,The limousine has turned into a station wagon with no chauffeur. Dr. Reed said disposable personal income after taxes should increase from 250 000 000 000 in 1953 to well over and the Philadelphia Club of Advertising Women are hosts.H. Bruce Palmer President of the Mutual Benefit Life Insurance Company Newark N. J. advised the conventon that automation would have to ba provided for those in the selling field.In declosing that automation was taking the drudgery out of many jobs in business and industry he said But what about the salesman Are we to expect him to continue to work eight hours a day and more when his associates in other jobs in the company will work only six hours
113573451_1.txt,The speaker added that the United States Chamber of Commerce asserted recently in a report that in its opinion the United States would achieve a three day week in ten years.Dr. Schmid cited copiously from the works of United States economists on the.problem of adjusting the society of the future to automation in such a way as to give the people all the benefits.He stressed the fact that these United States economists were not Marxists.Reproduced with permission of the copyright owner.
114728350_1.txt,He cited current plans for an 80 per cent increase in the level of automation in the metals industries and an increase almost as high in the chemical industry.Dr. Unksov said the Soviet technical world was appreciative of the contributions Americans had made to automation development.He said he hoped scientists and engineers from the United States would attend an .international conference on automation in Moscow next year.Reproduced with permission of the copyright owner.Further reproduction prohibited without permission.
114728350_1.txt,period. Dr. Unksov said the Soviet Union was prepared to start the automation of industry on a broad scale.He cited current plans for an 80 per cent increase in the level of automation in the metals industries and an increase almost as high in the chemical industry.Dr. Unksov said the Soviet technical world was appreciative of the contributions Americans had made to automation development.He said he hoped scientists and engineers from the United States would attend an .international conference on automation in Moscow next year.
113399182_1.txt,promise social significance and potential danger an economist told Congress today.Dr. Walter S. Buckingham Jr. Associate Professor of Industrial Management at Georgia Institute of Technology was one of three first day witnesses before the subcommittee on economic stabilization of the Joint Committee on the Economic Report.The other witnesses were John Diebold of New York a consultant to users of automatic equipment and D. J. Davis vice president of the Ford Motor Company.Representative Wright Patman Democrat of Texas the chairman was the only subcommittee member present.The subcommittee proposes to study the current and possible future effects of automation in metal working office work and in the chemical electronic transportation and communications industries.
115077060_1.txt,Equipment includes three Fourcault glass making machines and electronic systems providing automatic weighing and mixing of raw materials before they are fed into a giant 130 foot furnace.Drawing and precision cutting of glass is done through automatic controls.The Diant s high degree of automation serves to overcome the present shortage of technically trained workers in the Philippines.The Schmid Company is providing essential training of Philippines personnel however through a dozen American glass technologists supervising initial plant operations.Upwards of 72 per cent of Republic Glass Corporation s subscribed capital stock has been provided by Philippine associates of Mr. Stonehill.
114887354_1.txt,David H. Thomas the F. A. A. s air traffic chief said the computers were a.dream come true for traffic controllers trying to perform Jet Age work.However he and other officials emphasized that they were but one small step along the road to automation of the traffic control system.They said too that man would remain the final decision maker.Old System Tedious To appreciate what the computers do one might examine the clerical job without them.
113438581_1.txt,Allen B.Du Mont Laboratories has set up a new technical products division to go after industrial business in a big way.The new unit headed by Dr. P. S. Christaldi will put special emphasis on elements and systems for automation of industrial processes according to William H. Kelley vice president and general manager of Du Mont.Lots of Dolls The Empire State is the doll manufacturing capital of the nation.New York State producers make dress and sell 70 per cent of the dolls distributed in the United States according to Edward T. Dickinson Commissioner of the State Department of Commerce.
114870810_1.txt,I Plea for Automation I He called for encouragement by labor of automation in pro duction.with employes displaced by automation to be assured of retraining and re employment.He urged support by labor of more effective methods of dealing with national emergency strikes such as the steel strike. He declared that labor should i receive greater recognition ini the public service and govern ment.
113564133_1.txt,Mr. Genereaux said that in a decade du Pont had added more instruments to control its new chemical plants thanvever before.During the same period he said the number of company employes has increased by 20 per cent. The belief that automation would mean machine created unemployment is wrong Mr. Genereaux said.Automatic control does not replace.people he explained it creates a way to upgrade the skills of workers.
115047484_1.txt,I Research and development I expenditures last year were 14 175 000.Dyring the last five years the company spent about 60 000 000 for research which was more than was spent during the preceding seventy years Mr. Allyn said.He predicted that the company s new bank automation equipment including the Pitney Bowes National electronic check sorter would make a significant contribution to future sales. The company makes cash registers and a variety of office machines.Sales of all the company s domestic commercial products and services aggregated 251 595 000 in 1959 against 222 557 000 the year before.
112583867_1.txt,He spoke at the annual meeting of the Limited Price Variety Stores Association at the Statler Hotel.E. B. Weiss director of merchandising of the Grey Advertising Agency said the variety store is well situated to benefit by the coming selective application of automatic vending techniques to retailing.The cost of distribution must come down and application of new mechanical and electronic principles known as automation in manufacturing to mass retailing will be a vital step in this direction he asserted.Mr. Gainsbrugh said the economy is now operating at levels 5 to 6 per cent above those of the Continued on Page 39 Column 1 Reproduced with permission of the copyright owner.Further reproduction prohibited without permission.
113440312_1.txt,G.E. to Open Automation Plant WAYNESBORO Pa. May 9 UP The General Electric Company said today it would dedicate on Saturday the first industrial plant designed to produce electronic controls for use on mechanized production lines.The company s specialty control department here produces electronic motor controls punched card controls for automatic operation of machine tools relays for aircraft and electronic systems and other electronic devices.The building will contain 190 000 square feet of floor space.It has been under construction since March 1954.
114841540_1.txt,The price of 126 000 covers the basic Milwaukee Matic machine only.Each manufacturer feeds the device the machine tools needed in his particular operation. The Milwaukee Matic is perhaps the most notable advance in electronic automation of factories this year.Such automation has spread to hundreds of new facets of industry with far less fanfare than office automation has received.Quietly machines have been replacing men in shops while most of the talk has been about giant medium and small electronic data processing equipment designed to perform like lightning hundreds of wearisome office t skS Recently the Air Force s F 105D all weather fighter bomber was completed three weeks ahead of schedule.
113337481_1.txt,Early this year Mr. Sinkler negotiated an exchange of stock to complete Hamilton s acquisition of the Hathaway Instrument Company of Denver.Eager to further diversify in a continuing expansion program Mr. Sinkler saw the potentials of utilizing Hamilton s facilities for manufacturing Hathaway s wide assortment of electric and electronic measuring and control instruments.The combination he declares will produce new and unusual miniature electronic and electromechanical instruments and systems both for industry and Government and a bright future for Hamilton in automation. Watch Dog The spirit of Christmas and the hopes for a prosperous New Year generally find reflection in t hA stock market.December his topically has been the most consistently bullish month.
113412017_1.txt,The international situation and its effects on the average consumer may hold the key to prospects in the near future.Easing of tensions as reflected in Mr. Molotov s sudden interest in museums and the Kremlin s reception of American chess players could insure continuation of consumer spending at a high rate if it contributes to the conviction that a major war is not imminent.Automation Whoa In the matter of plant expansion the trend toward automation will receive further emphasis.James R. Bright writing in the Harvard Business Review points out that many business men are jumping into automation as a result of misunderstanding of the true nature of the subject.Over mechanization according to Mr.
113892609_1.txt,The educator said that although the situation had improved recently personnel managers in their search for young men still looked for the technician of next year rather than for the leader of the future. Dr. Keeney said that if a graduate knew how to think on the basis of evidence he was educated but if he merely knew how to do certain things without thinking very much he was trained.Education does not stop with graduation training does he asserted.A prediction that the trend toward automation in the next twenty five years would not permit industry to adjust to economic fluctuations as it does today was made by Dr. Charles N. Kimball president of the Midwest Research Institute Kansas City Mo.The automatized plant of the future Dr. Kimball said would always have a minimum rate of capacity that would have to be set and maintained for a long time and below which it could not operate profitably. The risk of business will thus be taken increasingly by marketing people he said and the ability to create and maintain and predict markets will be increasingly important in all business. Research Expansion Seen Dr. Kimball forecast that research would expand during the next twenty years and that the present annual expenditures of 5 000 000 000 would become 8 000 000 000 by 1965 and 16 000 000 000 by 1975.
114914360_1.txt,Even the invention of printing 900 years ago has not changed education much he said. Educational institutions seem to have largely escaped technical modernization said Dr. C. R. Carpenter director of academic research and services of Pennsylvania State University.Interest Held Lacking Dr. Robert F. Mager a psychologist and engineer at the Army Air Defense unit at Fort Bliss Texas said So far professional educators education administrators not teachers have shown a singular lack of interest in exploring the possibilities of instructional automation.It seems increasingly clear that the impetus for improving the quality of education will have to come from the consumer. Dr. Burrhus F. Skinner Professor of Psychology at Harvard said Socratic teaching machines like puzzle contests and slot machines could mal dedicated students.
114910256_1.txt,SOVIET APOLOGIZES TO M.I.T.EDUCATOR A Soviet magazine has published a public apology to Dr. Norbert Wiener a leading American mathematician for the denunciation of him and his work in cybernetics by the Soviet press during the Stalin era.Dr. Wiener is generally considered to be the founder of cybernetics a science concerned with finding common principles in the function of automatic machines and the human nervous system.He was denounced as an obscurantist and his work was ridiculed in the Soviet press earlier in the postwar era.The Soviet magazine Ogonyok now attributes this attitude to what it recognizes as the present backwardness of the Soviet Union in the important field in which Dr. Wiener has pioneered.
114010386_1.txt,While other unions often question the effect that new processes may have on employment the lithographers know it means more work for them.Edward Swayduck president of the New York local explained yesterday that his union more than any other had profited by the advances of technology in its field.These have meant a change from slow moving flatbed presses to speedy offset rotary presses creating more labor than was saved. In the last thirty five years automation has raised the lithography business from an annual gross of 5 000 000 to nearly 1 000 000 000.While this has made the lithographers happy it has given the printing industry and its unions something to worry about.There is open hostility between the two graphic arts groups.
113730957_1.txt,Forum discussions of the problems affecting American shipping will be held on Wednesday afternoon all day Thursday and again on Friday morning.Eighteen speakers will participate in the sessions.Subjects to be discussed will include private financing of ship construction under Government mortgage insurance and automation aboard ship.Williams Speaks Friday The convention dinner is scheduled for Friday night in the hotel s grand ballroom Walter Williams Under Secretary of Commerce will speak.Ben H Guill vice chairman of the Federal Maritime Bqard will speak at the American Merchant Marine Conference luncheon on Thursday.
114127920_1.txt,Other than this the machine needs only a diet of chocolate marshmallow or other ingredients plus .electric power.Pilot plant tests of a fully automated candy making machine have been completed at the Automation Engineering Laboratory Inc. Greenwich Conn.The tests were conducted to turn out hollow candy for Bortz Chocolate Novelties Inc. of Reading Pa.The equipment perhaps the first of its kind to apply the principles of automation to candy processing man make as many as twenty types of candy at a time.
114169533_1.txt,Better Education for Engineers Professors of electrical engineering from one hundred colleges will meet in Cambridge Mass. at the Massachusetts Institute of Technology beginning Sept. 4 to plan the education of the next generation of electrical engineers.Electrical engineering has been getting more complex for decades according to a report by Dr. Gordon S. Brown head of the M. I. T. Department of Electrical Engineering. Automation the transistor complex communication systems a host of man machine systems the solar battery and other new developments have been coming along Professor Brown said. Those electrical engineers who learned only to go to the handbook for recipes having to do with generators transmission lines or telephones are not prepared to cope with new developments much less to contribute to them. Academic Atrophy We felt that an academic atrophy had occurred.
114017940_1.txt,This 124 foot shape cutting machine slices heavy steel into welding parts.Electrically operated cutting torches are mounted on three cutting cartridges two of which are shown.Production line automation has been added to industrial oxyacetylene cutting of heavy steel at the Alliance Ohio plant of the Morgan Engineering Company.This has been accomplished through what is believed to be the longest flame shape cutting machine in the world.One hundred twenty four feet long the new machine was built and installed by the National Cylinder Gas Company for use in the production of steel parts for overhead cranes.
114018271_1.txt,J he price declines reflect cuts in the price of green coffee by the two major suppliers Brazil and Colombia. Electronic Banking The nation s banks are fast becoming the largest customers of makers of electronic computers and other automated equipment.A survey by the magazine Computers and Automation finds that banks will rent or buy more than 380 000 000 worth of computers and data processing equipment over the next five years.The magazine estimates that for every 100 000 000 of deposits large banks will spend about 200 000 over the period for the equipment.Banks are interested in automation because of the manpower shortage and as a means to cut costs and keep up with ever increasing paperwork From the Farm The National Electrical Manufacturers Association cited a recent National Grange survey yesterday to back up its repeated contention that a big market for automatic dishwashers existed.
113807294_1.txt,A semi automatic visual communication link between the pilot and the controller for example would reduce the need for time consuming talk.Electronic calculators by studying the pattern of planes in flight could calculate in brief order the best course for each plane to fly and automatically transmit instructions. Long Way to Go jyiost or rne teatures or an automatic system though are said to be years away.Unless advances are made in the meantime in the outmoded present system both industry and Federal officials agree all the advantages of jet age travel could well be nullified.Ask any C. A.
113335987_1.txt,Even here automation has its foot in the door.Electronic tabulating equipment is being used to do the market research that tells a company where its customers are.How Automation Works The heart of automation is the feedback principle embodied in every home thermostat.When you set the thermostat for 70 degrees you can rely on it to turn the furnace on when the matic looms and smashed newly temperature drops too low nd installed machinery with sledge to turn it off when tho tern hammers.The battle of men perature rises too high.
113676357_1.txt,All of its freight bills are being prepared by International Business Machine calculators and in the next two years the use of.electronics will be extended to embrace the processing of all of the carrier s affairs.The switch to automation was no sudden leap.The program has been under consideration for about a year and the first phase electronic freight billing went into effect only three months ago. Bears A Ponderous Title Grace officials give to Robert V. .Lewis a graduate of the United States Merchant Marine Academy much credit for the push that the program has had.
113826796_1.txt,such as advertising bargain sales in department stores.Elevator manufacturers point out that builders must take several factors into consideration when planning elevators for a new office building store or apartment house.Among the problems are the number of elevators needed their arrangement in the core of the structure their size and speed the distribution of express and local service and the degree of automation.These problems are generally solved through traffic surveys that are applied to known factors in vertical transportation.The manufacturing companies among which the Otis Elevator Company and the Westinghouse Electric Corporation are the largest make it a practice to consult with architects when preliminary plans are drawn often before the builder has taken possession of the land.
114176503_1.txt,The institute commented This tremendous loss in aggregate purchasing power amounts to .about a fifth of the nation s entire economic activity at current price levels. Hail and Farewell The National Black Eyed Pea Association of America may Soon be no more.Elmore Rural Tom of Taylor Tex. founder and acting president of the Pea Eaters Association filed corporate dissolution papers with the Texas Secretary of State.He said the organization had more than 1 000 members but according to an Associated Press dispatch from Austin 99.44 per cent have only a sentimental interest. Workers and Machines There has been much speculation especially in labor circles as to whether or not automation might increase unemployment.Recently the American Society of Tool Engineers made a survey in highly industrialized Michigan to see if there was any such prospect.The result announced yesterday showed little cause and effect.
115006150_1.txt,Further reproduction prohibited without permission.EMERSON FORMS ELECTRONICS UNIT Continued From Page 55 of Emerson s electronics division s consumer products but would concentrate on Government commercial and industrial orders.This means Emertron will produce such items as automation communication and navigation equipment radar systems transistorization and field engineering services which the division has performed for the national defense as well as automatic mail canceling and mail equipment for the post office.Emerson s sales have been on the upswing in the last few years after dropping from a record of 87 383 028 in the fiscal year ended on Oct. 31 1955 to 54 803 069 in fiscal 1957.In fiscal 1958 they rose to 58 401 179 and climbed to 67 442 399 in 1959.
113578532_1.txt,Fruehauf which builds about half of all the trailers produced in the United States also has plants in Canada Brazil and France.Emphasizing the growing importance of automation the automatic control of machines and communications in industry Mr. Fruehauf told a press conference in the Park Lane Hotel that the increased flexibility of trailers would play a big part in the push button machine era.Mr. Fruehauf described piggybacking shipping loaded truck trailers on railroad flat cars as an excellent example of truck trailers in automation. He forecast a tremendous future for this operation as well as for two similar operations called fishyback shipping carrying loaded trucktrailers on steamships and birdie back shipping carrying loaded truck trailers in airplanes. .Turning to the company s operations the executive said the goal for 1956 was a volume of 350 000 000.
114152254_1.txt,Employe at automated warehouse of Mangel Stores notes store number on carton stamps address on carton then punches store number onjceyboard for movement to proper carrier.A new highly automated distribution warehouse that uses electronic controls conveyors and monorails to speed the flow of thousands of garments was demonstrated yesterday by Mangel Stores Inc. a chain of 142 women s and children s apparel stores.More than 5 000 manufacturers sup ply garments to the Mangel warehouse at 115 West Eighteenth Street.On any day the system may have to route to each of the company s stores a different quantity of assorted items in various combinations of styles colors and sizes.
114039026_1.txt,The basic contention underlying labor s drive is that technological advances will bring unemployment and depression if steps are not taken to reduce working hours and build the mass purchasing power needed to assure an adequate market for industry s expanded ability to produce.Employers are worried that the pressure for cutting hours and pushing up hourly wage rates will come faster than the fruits of improved technology.The result of such a movement would be to strangle the opportunity that automation and atomic energy offer for a general improvement in living standards.It would discourage industry from making the huge investments necessary to transform productive facilities along the lines of the new technology.Happily labor seems a good deal more continent in its approach to the question of how fast than some commentators in high place in Government.
114282334_1.txt,G eneral TAYLOR S other mechanical processes could mean automatic potato peelers electric dishwashers and so on but most Army kitchens I ve seen recently already have these.And as any housewife knows too much automation can make for more manual labor and maintenance headaches than none at all.No sir the only comment I could make on all this commotion was that it made no sense from beginning to end.Then it hit me.
114772128_1.txt,Mr. Tupolev recalled that when he was last here the biggest press had less than half that pressure.Engineers surmised from his mild reaction that he did not appreciate that because of changed measuring systems the new press represented not a doubling in power but an increase on the order of fifty times.The designer appeared impressed by the number of planes on assembly lines a dozen in the case of the F 106 by automation in manufacturing and by a soft drink vending machine at Convair.Reproduced with permission of the copyright owner.Further reproduction prohibited without permission.
115077060_1.txt,Mr. Schmid described the plant as being the most fully automated plant of its kind in the Far East and possibly in the world.Equipment includes three Fourcault glass making machines and electronic systems providing automatic weighing and mixing of raw materials before they are fed into a giant 130 foot furnace.Drawing and precision cutting of glass is done through automatic controls.The Diant s high degree of automation serves to overcome the present shortage of technically trained workers in the Philippines.The Schmid Company is providing essential training of Philippines personnel however through a dozen American glass technologists supervising initial plant operations.
113627852_1.txt,They visited the So out complex contours in dies viet plants under an exchange utilized in the manufacture of agreement with th Soviet Gov pistons.ernment which nt an engi An automatic production hne neering delegation to this coun at the Kaganovich State Ball try earlier in the fall.Bearing Plant in Moscow turn As evidence of the progress ing out four conical bearings the made by the Russians in the size of a softball per minute with development of automatic equip only one girl tending the ma ment Dr. Hall cited t.. A digital computer for solving intricate scientific and engineering problems which he saw at the Institute of Precision Mechanics and Calculating Technology in Moscow.He called it well designed easily used and doing a satisfactory job. An automatic electrical de An automatic production line Bearing Plant in Moscow tum those for individual consumers.For example he explained the Gorki Automobile and Truck Plant is turning out 120 cars a day compared with 100 jeeps and 800 trucks.
